人民英雄纪念碑,太庙,25,0.609756097561
皇穹宇,天坛,550,1.0
太和殿,神武门,31,0.738095238095
什刹海,老舍故居,10,0.714285714286
水立方,奥林匹克公园,592,0.907975460123
午门,御花园,70,0.804597701149
颐和园,佛香阁,111,0.991071428571
西海,后三海,156,1.0
恭王府,后海,354,0.637837837838
景山公园,皇极殿,12,0.666666666667
祈年殿,法华寺,15,0.6
首都体育馆,国家图书馆,17,0.809523809524
宋庆龄故居,什刹海,98,0.823529411765
太和门,神武门,62,0.953846153846
祈年殿,天坛,555,1.0
人民英雄纪念碑,天安门广场,412,1.0
地坛公园,安定门,80,0.808080808081
御花园,神武门,70,0.804597701149
天安门,九龙壁,27,0.586956521739
正阳门,中华门,12,0.923076923077
玉泉山,颐和园,50,1.0
天安门,中国历史博物馆,127,0.55701754386
箭楼,长安街,291,0.568359375
中和殿,坤宁宫,24,0.857142857143
什刹海,后海,638,0.788627935723
太和门,长安街,53,0.815384615385
文津街,角楼,12,0.631578947368
祈年殿,自然博物馆,42,0.7
天安门,御花园,58,0.666666666667
故宫,乾清门,68,1.0
鸦儿胡同,南锣鼓巷,330,0.810810810811
荷花市场,前海,42,0.736842105263
后三海,什刹海,156,1.0
长安街,神武门,75,0.735294117647
太和门,景山公园,34,0.523076923077
乐寿堂,颐和园,77,0.974683544304
景山公园,中和殿,16,0.571428571429
皇极殿,交泰殿,12,0.666666666667
食街,老车站食街,10,1.0
首都博物馆,国子监,171,0.791666666667
文津街,北海公园,480,0.995850622407
交泰殿,御花园,63,0.984375
中和殿,交泰殿,22,0.785714285714
琉璃厂,天坛,70,0.583333333333
皇穹宇,自然博物馆,42,0.7
御花园,天安门广场,64,0.735632183908
西海,鸦儿胡同,250,0.614250614251
天安门,中华门,10,0.769230769231
午门,皇极殿,13,0.722222222222
故宫,坤宁宫,75,1.0
储秀宫,御花园,22,1.0
梅兰芳纪念馆,南锣鼓巷,11,0.578947368421
故宫,储秀宫,22,1.0
天安门,景山公园,222,0.544117647059
烟袋斜街,银锭桥,55,0.632183908046
八达岭,蜡像馆,19,0.655172413793
方家胡同,雍和宫,29,0.805555555556
烟袋斜街,帽儿胡同,18,0.642857142857
东堤,北京大学,10,0.714285714286
鸦儿胡同,恭王府,221,0.542997542998
皇极殿,坤宁宫,18,1.0
坤宁宫,储秀宫,19,0.863636363636
王府井,乾清门,34,0.5
御花园,九龙壁,26,0.565217391304
故宫,天安门,580,0.647321428571
方家胡同,国子监,23,0.638888888889
银锭桥,什刹海,74,0.850574712644
故宫,团城,11,0.916666666667
故宫,乾清宫,75,1.0
坤宁宫,天安门广场,56,0.746666666667
国子监,五道营胡同,17,0.708333333333
乾清宫,坤宁宫,71,0.946666666667
景山公园,乾清门,35,0.514705882353
后三海,烟袋斜街,78,0.5
植物园,香山公园,11,0.647058823529
帽儿胡同,后海,20,0.714285714286
午门,神武门,78,0.764705882353
